gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargeRatio,ServiceCount,HasPhoneService,HasInternetService,MultipleLines_Yes,MultipleLines_No,OnlineSecurity_Yes,OnlineSecurity_No,OnlineBackup_Yes,OnlineBackup_No,DeviceProtection_Yes,DeviceProtection_No,TechSupport_Yes,TechSupport_No,StreamingTV_Yes,StreamingTV_No,StreamingMovies_Yes,StreamingMovies_No,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureBucket_13-24_months,TenureBucket_25-48_months,TenureBucket_49+_months
1,0,0,0,10,1,1,86.05,834.1,1,1.0316508811893057,3,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,True,False,False,False,False,False,False,False,False,False
1,0,0,0,13,0,1,45.55,597.0,1,0.9918760469011725,3,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,False,False,False,False,True,False,False,True,False,False
1,0,1,1,34,1,1,78.95,2647.2,0,1.0140148080991238,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,True,False,True,False,False,False,False,False,True,False
1,0,1,1,39,1,1,86.3,3266.0,1,1.030526638089406,3,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,True,False,False,False,False,False,True,False,True,False
0,0,0,0,65,1,1,105.05,6744.25,0,1.0124550543055195,6,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,True,False,True,False,False,False,False,False,False,True
1,1,1,0,50,1,1,101.9,5265.5,0,0.9676194093628335,6,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,False,True
1,0,0,0,15,1,0,19.75,311.6,0,0.9507381258023105,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
1,0,1,1,72,1,1,110.3,7966.9,0,0.9968243607927801,7,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,True,False,False,True,False,False,False,False,False,True
0,0,1,1,72,1,1,115.6,8220.4,0,1.012505474186171,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,False,True
1,0,1,1,55,1,0,19.35,1153.25,0,0.9228267938434858,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,1,1,23,1,1,25.6,514.75,0,1.143856240893638,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,True,False,False
1,0,0,0,32,1,1,80.35,2596.15,1,0.9903896153920227,3,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False,True,False
0,0,1,1,56,1,1,68.75,3808.0,0,1.0110294117647058,5,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,False,False,True,False,False,False,False,False,False,True
0,0,0,0,1,1,0,19.9,19.9,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False
1,0,0,0,38,1,0,70.6,2708.2,0,0.9906210767299313,5,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,False,False,True,False,False,False,True,False,True,False
1,0,0,0,11,1,0,70.2,760.05,0,1.0159857904085259,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,0,0,1,1,1,49.3,49.3,0,1.0,2,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,1,0,56,1,1,107.25,6033.3,0,0.995475113122172,6,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,True,False,True,False,False,True,False,False,False,True
1,0,1,0,3,1,1,23.6,89.05,0,0.7950589556428974,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
1,0,1,1,7,1,0,69.7,516.15,0,0.9452678484936551,4,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,False,False,False,False,True,False,False,False,False,False
1,0,1,1,59,1,1,99.5,5861.75,0,1.0014927282808035,5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,True,True,False,False,False,False,True
1,0,0,0,7,1,0,64.3,445.95,0,1.0093059760062786,4,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False
1,0,1,1,71,1,1,70.85,4973.4,0,1.0114509188884868,5,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,False,False,False,True,True,False,False,False,False,True
1,0,1,1,15,1,0,101.9,1667.25,0,0.9167791273054431,5,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,True,False,True,False,False,True,False,True,False,False
1,0,1,0,71,1,0,73.5,5357.75,0,0.9740096122439457,6,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,False,False,False,True,True,False,False,False,False,True
0,0,0,0,35,1,1,100.25,3527.6,1,0.9946564236307972,5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
0,0,0,0,11,0,1,40.4,422.6,0,1.0515854235683861,3,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,False,False,True,False,True,False,False,False,False,False
0,0,1,1,60,1,1,19.25,1103.25,0,1.0469068660774983,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
1,1,0,0,47,1,0,59.6,2754.0,0,1.017138707334786,4,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False
0,0,0,0,11,1,0,64.9,697.25,0,1.0238795267120833,4,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,False,False,True,False,True,False,False,False,False,False
1,0,1,0,56,1,0,100.3,5614.45,1,1.000418562815592,5,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,True,False,True,False,True,False,False,False,False,True
0,1,1,0,28,1,1,110.85,3204.4,0,0.9686056672075894,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,1,0,61,1,1,81.05,4747.65,0,1.0413678346129138,6,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,False,False,False,True,False,False,True,False,False,True
1,0,1,1,31,1,0,98.05,3082.1,0,0.9861944777911164,5,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
1,0,0,0,9,1,1,70.5,597.9,0,1.061214249874561,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,1,1,0,35,1,1,94.55,3365.4,0,0.9833155048434064,5,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,True,False
1,0,0,0,2,1,1,19.65,38.8,0,1.0128865979381443,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,1,1,12,1,0,19.0,233.55,1,0.9762363519588952,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,0,0,1,1,0,75.3,75.3,1,1.0,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
0,1,0,0,4,1,1,89.2,346.2,1,1.0306181398035819,4,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
0,0,1,1,1,1,1,19.0,19.0,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,0,0,3,1,1,20.0,61.7,0,0.972447325769854,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,1,0,0,1,1,1,85.7,85.7,1,1.0,3,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
1,0,0,0,52,1,1,63.25,3342.45,0,0.9840087361067481,4,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,False,False,False,True,True,False,False,False,False,True
1,0,1,1,5,1,0,20.1,85.1,0,1.1809635722679201,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False
1,0,1,0,72,1,1,99.15,7422.1,0,0.9618302097789035,6,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,True,False,False,True,False,True,False,False,False,True
1,0,1,1,71,1,0,90.4,6668.05,0,0.9625602687442356,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,True,False,False,False,True
1,0,1,0,72,1,1,111.9,8071.05,0,0.9982344304644377,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,False,False,True
1,0,1,1,46,1,0,24.9,1174.8,0,0.9749744637385086,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,False,True,False
1,0,1,1,63,1,0,83.5,5435.0,0,0.9678932842686293,7,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,False,False,False,True,True,False,False,False,False,True
1,0,0,0,30,1,1,84.3,2438.6,0,1.037070450258345,4,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,True,False,False,False,True,False,False,False,True,False
1,0,0,0,1,1,0,45.6,45.6,0,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
0,0,0,0,12,1,1,61.65,713.75,1,1.0364973730297722,5,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,0,16,0,0,54.85,916.15,0,0.9579217377067074,5,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,False,False,False,True,False,False,True,True,False,False
1,0,0,0,4,1,0,65.55,237.2,0,1.1053962900505903,4,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,False,False,False,False,False,False,True,False,False,False
1,0,1,0,51,1,1,90.35,4614.55,0,0.9985480707761318,4,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,True,False,True,False,True,False,False,False,False,True
1,0,1,0,65,1,1,20.4,1414.45,0,0.9374668599102124,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
1,0,0,0,16,1,1,74.55,1170.5,0,1.019051687313114,2,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,True,False,False,False,True,False,False,True,False,False
1,0,0,0,2,1,0,19.95,47.7,0,0.8364779874213836,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False
0,0,1,1,66,1,1,74.25,4859.25,0,1.0084889643463497,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,True,False,False,False,False,False,False,True
1,0,0,0,46,1,0,108.65,4903.2,0,1.019313917441671,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,False,True,False
0,0,0,0,32,1,1,109.55,3608.0,0,0.9716186252771618,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,True,False,True,False,False,False,False,False,True,False
1,0,1,0,72,1,0,86.65,6094.25,0,1.023719079460147,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,False,True
1,0,1,1,38,1,0,81.0,3084.9,0,0.9977632986482544,6,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,True,False
1,0,0,1,51,1,0,47.85,2356.75,0,1.0354725787631271,2,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,False,False,True,False,True,False,False,False,False,True
1,0,1,1,72,1,0,114.55,8306.05,0,0.9929629607334414,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,False,True
0,1,1,0,65,1,0,105.25,6786.4,1,1.008082341152894,6,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,False,False,False,False,True
1,0,1,1,9,0,1,29.95,248.95,1,1.0827475396665998,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
0,0,1,1,9,1,0,65.0,663.05,1,0.8822864037402911,5,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,1,66,1,0,20.55,1357.1,0,0.9994105077002432,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
0,1,0,0,44,1,1,109.8,4860.35,0,0.9940024895326467,7,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,True,False,True,False,True,False,False,False,True,False
1,0,0,0,50,1,0,69.5,3418.2,0,1.016616932888655,5,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,False,False,False,True,False,False,False,False,False,True
0,0,0,0,15,1,0,48.85,631.4,0,1.1605163129553373,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,True,False,False
1,0,0,0,8,0,1,25.25,186.3,0,1.084272678475577,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False
0,1,0,0,66,1,1,102.85,6976.75,0,0.9729601891998423,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,True,False,True,False,True,False,False,False,False,True
0,0,0,0,57,1,1,87.55,4884.85,0,1.021597387842001,5,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,True,False,False,False,False,False,False,False,False,True
0,0,0,0,7,1,1,78.55,522.95,0,1.0514389520986709,3,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False
1,1,1,1,10,0,1,34.55,362.6,0,0.9528405956977385,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False
0,0,0,0,62,1,1,92.05,5755.8,0,0.9915389693874004,5,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,True,False,True,False,False,True,False,False,False,True
1,0,1,1,40,1,1,85.05,3355.65,0,1.0138125251441599,3,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,True,False,True,False,False,True,False,False,True,False
0,0,0,0,20,1,0,19.7,406.95,0,0.9681779088340091,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,True,False,False
0,0,0,0,7,1,0,20.0,137.6,1,1.0174418604651163,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False
0,0,1,0,25,1,1,95.15,2395.7,0,0.9929248236423593,4,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,1,0,23,1,0,84.25,1968.1,0,0.9845790356181089,4,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,True,False,False,False,False,True,False,True,False,False
0,1,1,0,66,1,0,104.6,6819.45,0,1.0123397048149043,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,True,False,True,False,False,False,False,True
0,1,0,0,72,1,0,111.65,7943.45,0,1.0120036004506858,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,False,False,True
1,1,1,0,49,1,0,90.05,4547.25,1,0.9703557094947496,4,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,True
1,1,1,1,43,1,1,110.75,4687.9,1,1.0158599799483778,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,False,False,False,False,False,False,True,False
0,0,1,0,46,1,0,55.0,2473.95,0,1.0226560763152046,3,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False
1,0,1,1,72,1,0,89.85,6562.9,0,0.9857227749927624,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,False,True
1,0,0,0,10,1,0,20.35,176.3,0,1.1542824730572887,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False
0,0,0,0,40,0,1,54.55,2236.2,0,0.9757624541633129,4,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,False,False,True,False,False,False,False,False,True,False
0,0,1,1,65,1,1,105.5,6985.65,1,0.9816552504061898,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,True
1,0,0,0,31,1,0,99.45,3109.9,0,0.9913341264992445,5,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,True,False
0,0,1,0,68,1,0,70.9,4911.35,0,0.9816445580135809,6,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,False,False,False,True,True,False,False,False,False,True
1,1,1,1,56,1,1,104.55,5794.65,1,1.0103802645543736,6,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,True,False,True,False,False,False,False,False,False,True
1,0,1,0,10,1,1,85.25,855.3,1,0.996726294867298,3,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
1,0,1,1,68,1,0,25.4,1620.2,0,1.066041229477842,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,1,1,43,1,0,56.15,2499.3,1,0.9660504941383586,2,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,False,False,False,False,False,True,False,False,True,False
1,0,0,0,1,1,1,89.55,89.55,1,1.0,3,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,False
0,1,0,0,49,1,1,89.85,4287.2,0,1.0269289979473781,4,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,True,False,True,False,False,False,False,False,False,True
0,0,1,1,15,1,1,25.25,394.85,0,0.959225022160314,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,False
1,1,1,0,20,1,1,94.55,1899.65,1,0.995446529623878,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False
1,0,0,0,1,1,1,45.7,45.7,1,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,1,1,50,1,1,69.65,3442.15,0,1.0117223247098472,5,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,False,False,True,False,False,True,False,False,False,True
0,1,0,0,2,1,0,89.5,161.5,1,1.108359133126935,4,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
1,1,0,0,24,1,0,70.0,1732.6,0,0.9696410019623688,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,True,False,False,True,False,False
0,0,0,0,3,1,1,69.55,222.3,1,0.93859649122807,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,1,74.6,74.6,1,1.0,2,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
1,0,1,1,35,1,0,20.1,655.3,0,1.073554097359988,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
0,0,0,0,17,1,0,24.8,475.25,0,0.8871120462914256,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
0,1,0,0,8,1,0,19.65,164.3,1,0.9567863664029214,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False
1,0,0,0,10,1,1,95.1,865.1,0,1.0992948792047161,4,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,True,False,False,False,True,False,False,False,False,False
1,0,1,1,68,1,1,88.85,6132.7,0,0.9851778172746097,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,False,True
1,0,1,0,45,1,0,78.8,3597.5,0,0.9856845031271716,6,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,False,False,True,False,False,False,False,False,True,False
1,0,1,1,2,1,0,19.85,35.9,1,1.1058495821727021,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False
1,0,1,0,37,1,0,20.35,697.65,0,1.079266107647101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False
0,0,0,0,4,0,1,24.25,96.05,1,1.0098906819364915,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
0,0,0,0,10,1,0,45.25,428.7,0,1.0555166783298344,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,0,1,1,0,20.05,20.05,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
1,0,1,1,65,1,1,69.55,4459.15,0,1.0138142919614725,5,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,False,False,False,True,False,False,True,False,False,True
0,0,1,1,57,1,0,19.5,1167.6,0,0.9519527235354575,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,0,0,3,1,1,74.75,238.1,0,0.9418311633767324,2,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
0,0,0,0,2,1,0,69.65,145.15,1,0.9596968653117465,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,0,0,49,0,1,30.2,1453.1,0,1.0183745096689836,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,True
0,0,0,0,4,1,0,45.65,191.05,1,0.9557707406438104,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
0,0,1,0,70,0,0,57.8,4039.3,0,1.0016587032406605,5,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
0,0,1,1,53,1,1,19.85,1039.45,0,1.0121217951801436,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,True
1,0,1,1,53,1,0,25.55,1336.1,0,1.0135094678542027,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
0,0,0,0,1,1,1,75.05,75.05,1,1.0,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
1,0,0,0,22,1,1,24.85,493.4,0,1.108025942440211,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,False
1,1,0,0,52,0,1,49.15,2550.9,1,1.0019208906660393,3,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,False,False,False,False,False,True,False,False,False,True
1,1,0,0,65,1,1,110.35,7246.15,0,0.9898704829461162,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,False,False,True
0,0,0,0,48,1,0,24.55,1203.95,0,0.978778188462976,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False
0,0,0,0,2,0,1,34.7,62.25,1,1.1148594377510042,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False
1,0,0,0,3,1,0,107.95,313.6,0,1.0326849489795917,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,False,True,False,False,False
1,0,1,0,45,1,0,81.4,3775.85,0,0.9701126898579129,3,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False,True,False
1,0,1,1,1,1,0,80.0,80.0,1,1.0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
0,0,1,1,61,1,1,73.8,4616.05,0,0.9752494015446107,5,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,0,0,0,3,1,1,64.4,195.65,0,0.9874776386404294,4,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,False,False,False,False,True,False,False,False,False,False
0,1,0,0,40,1,1,103.75,4188.4,0,0.9908318212205138,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,True,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,0,71.1,71.1,0,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
0,0,0,0,1,1,1,49.9,49.9,0,1.0,2,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,0,0,51,1,1,24.6,1266.4,0,0.9906822488945042,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,True
1,1,0,0,2,1,1,49.25,91.1,1,1.0812294182217344,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,0,0,52,0,0,30.1,1623.4,0,0.964149316249846,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,False,False,True,False,False,False,True,False,False,True
1,0,0,0,51,1,0,83.4,4149.45,0,1.0250515128511009,3,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,False,False,False,False,True
1,0,0,0,1,1,1,20.45,20.45,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
1,0,1,1,31,1,1,75.25,2344.5,0,0.9949882704201323,6,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,False,True,False
1,0,0,1,47,1,0,20.55,1013.05,0,0.9534080252702236,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,False
0,0,0,0,3,1,1,75.1,270.7,1,0.8322866642039157,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False
0,1,0,0,22,1,1,20.05,417.0,0,1.0577937649880096,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False
0,0,1,0,1,1,1,20.65,20.65,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
1,0,1,0,72,1,1,85.15,6316.2,0,0.9706469079509833,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,0,1,1,3,1,1,50.15,168.15,1,0.894736842105263,2,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,1,1,1,47,1,1,84.95,4018.05,0,0.9936785256529909,3,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
1,0,1,1,72,1,1,66.5,4811.6,0,0.9950951866323052,5,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,False,False,False,True,True,False,False,False,False,True
